鹿が描かれたラベルで有名な世界で一番売れているシングルモルトウイスキーといわれるスコッチウイスキーの銘柄は？,グレンフィディック
実在したイギリスの監獄での記録を元に書かれ、のちのミステリーにも影響を与えた犯罪小説群は○○○○○○小説？,ニューゲート
捨てられている空き缶を拾い集める環境運動のことを俗に何という？,カンコロジー
手作りチョコを作るとき用いるカカオバターの多い製菓用チョコレートのことを何という？,クーベルチュール
首都圏を中心にベストセラーになっている、災害時の帰宅ルートを紹介した昭文社の地図は「○○○○○○○マップ」？,震災時帰宅支援
臭いと煙がほぼないのが特徴の2017年６月に東京での販売を開始した、日本たばこ産業が販売する加熱式タバコは？,プルーム・テック
所有する衣装の全てという意味もある、この家具をさす言葉は？,ワードローブ
小林尊などに代表される早食いや大食いで争っている人のことを何という？,フードファイター
乗用車の欠陥を指摘した著書『どんなスピードでも自動車は危険だ』が1969年にベストセラーになったアメリカの作家は？,ラルフ・ネーダー
情報機器を使いこなせる人と使いこなせない人の間に存在する、情報格差のことを何という？,デジタルデバイド
人が入り乱れた絵の中から主人公たちを探す、日本でも人気を集めたイギリス生まれの絵本は『○○○○○○○○○！』？,ウォーリーをさがせ
人の目を引き付け、瞬時にして会社や製品のイメージを伝える広告用の絵や写真のことを特に何という？,アイ・キャッチャー
水中にいる際に人間が手足を入れると表面の古い角質を食べることから「ドクターフィッシュ」と呼ばれるコイの仲間の魚は？,ガラ・ルファ
世界で初めて６×６判一眼レフカメラを製造した、スウェーデンのカメラメーカーは？,ハッセルブラッド
世界中で人気のキャラクター「トッポ・ジージョ」を生んだイタリアの人形演者は？,マリア・ペレゴ
造花のことを英語で言うと「○○○○○○○○○・フラワー」？,アーティフィシャル
俗に「青ペン」とも呼ばれる1996年にＡＣＥＲの子会社として設立された、ＰＣパーツのメーカーは？,ＡＯｐｅｎ
大根と唐辛子を一緒におろした、この薬味は何？,もみじおろし
第二次世界大戦後に生産拠点が西ドイツに移転された、スパイ映画によく登場する高性能・超小型精密カメラは？,ミノックス
長い時間使用しても疲れないように手の形に合わせて立体的にキーを配置したキーボードは「○○○○○○○キーボード」？,エルゴノミック
爪の甘皮を手入れするために用いるハサミの名前は○○○○○○○ニッパー？,キューティクル
釣りで、大型の魚を狙う時にエサにする小さな魚を何という？,ベイトフィッシュ
塗るだけで皮膚の体感温度を下げてくれる、ＢＣＬカンパニーのボディ冷却ジェルは？,ピタリスウェット
都心部を中心に広がっている１台の自動車を複数の会員が共同で維持・利用するシステムを何という？,カーシェアリング
東京の二子玉川ライズに世界２号店としてオープンしたスペイン王室御用達のパン屋は「パステレリア○○○○」？,マヨルカ
動物の声が聞こえるようになるふしぎな被りものを題材としたおなじみの昔話といえば？,ききみみずきん
特にマスタードで有名なフランスのディジョンに本社がある、260年の歴史をもつ老舗の調味料ブランドは？,ＭＡＩＬＬＥ
読者の目に付きやすい場所であるため広告料も割高となっている中綴じの新聞や雑誌で真ん中の見開きページのことを何という？,センタースプレッド
日本でＴＶアニメ化もされたドイツの作家ポンゼルスが書いた児童小説は『○○○○○○○の冒険』？,みつばちマーヤ
日本では「セクシー」よりかわいらしい印象で使われる女性のなまめかしさをさす英語は？,コケティッシュ
日本ではＪＩＳ規格によってその幅は114mmと定められているトイレで使う紙といえば？,トイレットペーパー
日本でも輸入販売されているクッキー「ミラノ」が有名なアメリカのお菓子会社は？,ペパリッジファーム
「ウィルススキャン」などの情報セキュリティソフトで有名なアメリカのソフトウェア会社は？,ＭｃＡｆｅｅ
「コロコロ」を販売しているニトムズの文房具ブランドは？,ＳＴＡＬＯＧＹ
「運ぶ」という意味の名がついた大型の手提げ袋は？,トートバッグ
『鴨川ホルモー』の万城目学らを輩出した、応募者が審査料を支払うのが特徴的な新人文学賞は「○○○○○○○○新人賞」？,ボイルドエッグズ
1956年に創業した「エクサージュ」「エクシア」などのシリーズで知られる化粧品メーカーは？,アルビオン
1959年から1992年にかけて発行された、かつて「右手に“これ”左手に少年マガジン」と称された朝日新聞社の週刊誌は？,朝日ジャーナル
1974年、大阪府大東市に第１号店がオープンした大手カー用品チェーンは？,オートバックス
2004年に小説『火星ダーク・バラード』で小松左京賞を受賞しデビューしたＳＦ作家は？,上田早夕里
2007年に日本に再進出した大型ハンバーガー「ワッパー」でおなじみのハンバーガーチェーンは？,バーガーキング
2008年に、中国政府に対する抗議の世界的なスローガンとなった言葉は？,フリーチベット
2008年に三洋電機が開発し、現在はパナソニックから発売されているニッケル・水素蓄電池は？,ｅｎｅｌｏｏｐ
2010年に創設された「サムライジャパン野球文学賞」の第１回受賞作となった、本城雅人の野球ミステリーは？,ノーバディノウズ
2011年の発売開始以来世界中で人気となっているトイザらスが販売する子ども向け３輪スクーターは？,Ｙフリッカー
2014年にファッションブランド「ヴェトモン」を立ち上げた、ジョージア出身のデザイナーはデムナ・○○○○○？,ヴァザリア
2017年11月に日本語版のサービスの提供を開始した実名制によるＱ＆Ａサイトは？,Ｑｕｏｒａ
2017年４月にオープンしたブランドの旗艦店が出店する銀座エリア最大の商業施設は？,ギンザシックス
Facebookと連動しているのが特徴の、株式会社エウレカが提供する恋愛・婚活マッチングサービスは？,ｐａｉｒｓ
アメリカのアラスカ州原産の「アラスカの小さな犬」という意味がある小型のハスキー犬はアラスカン・○○○○○○？,クリー・カイ
アラスカに棲む先住民族の部族の名前がつけられた、古くから犬ぞりで活躍した大型犬はアラスカン・○○○○○○？,マラミュート
カードゲームのＵＮＯで次のプレイヤーに４枚のカードを強制的に取らせることができるカードは？,ドローフォー
カルティエ、モンブラン、ダンヒルなどのブランドを傘下に持つ、スイスの企業グループは？,リシュモン
キリスト教の福音伝道者に由来する、ある製品を熱狂的に支持し他人にもその良さを伝えようとする人物を指す言葉は？,エバンジェリスト
クマのブラウン、ウサギのコニーなど、LINEで展開するオリジナルキャラクターを生み出した韓国人イラストレーターは？,カン・ビョンモク
クリスマスの時期なのに恋人がいないことを、ある曲を茶化して表現した言葉は？,シングルベル
この数字を意味する単位にちなみ名がつけられた検索エンジンは？,ＧＯＯＧＬＥ
コブ・サラダの名の由来となったロバート・コブがオーナーを務めていた、ロサンゼルスのハリウッドにあるレストランは？,ブラウン・ダービー
コンニャクの主成分である多糖類は？,グルコマンナン
スピーカー「Amazon Echo」にも搭載されている、Amazonが開発したＡＩアシスタントは？,Ａｌｅｘａ
セブ島を舞台に、日本人とフィリピン人との間に生まれた少年の成長を描いた、作家・船戸与一の直木賞受賞作は？,虹の谷の五月
バンクス家にやってきた家政婦を主人公とする、イギリスの作家Ｐ・Ｌ・トラヴァースの児童文学作品は？,メリー・ポピンズ
もらえる物は不用な物でももらうほど欲深いことを夏にいらない衣類に例えて何という？,頂く物は夏も小袖
何度も物々交換を繰り返すうちに、大金持ちになった男を主人公とする昔話といえば？,わらしべ長者
架空の島国・ナビダード共和国の大統領を描いた池澤夏樹の小説は『○○○○○○○の失脚』？,マシアス・ギリ
蒲焼にしたウナギの身を細かく刻んでご飯に混ぜた名古屋名物の料理を何という？,ひつまぶし
含まれる成分が商品名の由来になっている、白元アースが販売している衣類の防虫剤は？,ミセスロイド
形がキャベツに似ていることからその名が付けられた洋菓子は？,シュークリーム
自動車が走行トラブルを起こす原因となる、過熱した燃焼室の壁の熱などによりエンジンが異常な燃焼を起こす現象は？,ノッキング
自動車メーカーがモーターショーなどに出品するために製作する市販を前提としない先進的な車を総称して何という？,コンセプトカー
手軽にアクセサリーが作れることから人気が高い「銀粘土」の正式名称は○○○○○○シルバー？,アートクレイ
松田聖子と小泉今日子がイメージキャラクターを務める、富士フイルムの化粧品ブランドは？,アスタリフト
食品の安全性を確保するため加工・流通・販売の過程を明確にすることを何という？,トレーサビリティー
新聞の切り抜き帳のことを英語で「○○○○○ブック」？,スクラップ
世界的に使われているレバーアーチファイルなどが有名な、スウェーデンの事務用品メーカーは？,エセルテ
創業者の頭文字をあしらったダブルＧのモノグラムで有名なイタリアの人気ファッションブランドといえば？,ＧＵＣＣＩ
創設者の生誕100年を記念して製造・販売されたランボルギーニのスーパーカーはランボルギーニ○○○○○○○？,チェンテナリオ
代表作に『負けない少年』や『サランガの冒険』などがある児童文学作家は？,吉田甲子太郎
大学生がよく用いる「家庭教師」を意味する略語といえば？,カテキョー
大阪、六本木、丸の内に店舗を置く極上ステーキ専門店は○○○○○○○ステーキハウス？,ウルフギャング
中国の盆地の名前に由来する和名をヒメキヌゲネズミという人気の小型ハムスターは○○○○○○○ハムスター？,ジャンガリアン
中年のスパイ「チャーリー・マフィン」シリーズで知られるイギリスの作家はブライアン・○○○○○○○？,フリーマントル
天井に設置され、火災を感知すると自動的に水を放出して消火する装置を何という？,スプリンクラー
特撮番組『ウルトラセブン』でモロボシ・ダンを演じた俳優森次晃嗣が、神奈川県藤沢市の鵠沼で経営している喫茶店は？,ジョリーシャポー
日本では『名犬ジョリィ』の名前で1981年にアニメ化された元女優であるフランスの作家セシル・オーブリーの小説は？,ベルとセバスチャン
日本では主に新潟県で栽培されている、育てるのが難しく生産量も少ない「幻の洋梨」は？,ル・レクチエ
日本のバイキング料理の原型となったとされているスウェーデン発祥の料理は○○○○○・ボード？,スモーガス
日本の研究者・桜沢如一が提唱した、「長寿法」を意味がある食生活法は？,マクロビオティック
農作物の有機栽培を英語で言うと？,オーガニック
背もたれ付きのシートに仰向けに寝そべって漕ぐタイプの自転車を何という？,リカンベント
肌や顔、身体機能などの老化対策として美顔や美容整形などを施すことを意味する言葉は何？,アンチエイジング
半ズボンのように股が分かれたスカートの一種を何という？,キュロット
販売した製品などについて業者やメーカーが一定期間内で修理・修繕など優遇して行なうことを何という？,アフターサービス
番犬によく用いられるドイツ原産の犬で「大きなデンマークの犬」という意味の名を持つのは？,グレートデン
氷だけを入れたグラスにお酒を注ぐ、強いお酒の飲み方といえば？,オン・ザ・ロック
病院に入院している患者が必要な時に看護師を呼び出すための装置を何という？,ナースコール
付属高校から大学に無試験で進学することをある建築設備の名を取って俗に何という？,エスカレーター
福岡県の俗語で大ざっぱな人間をことを博多弁の「おおまん」から擬人化して何という？,大野万次郎
物が倒れたり戸が勝手に開かないように用いる棒を一般に何という？,突っ支い棒
物事を遠まわしに表現することを、粉薬を飲む際に用いるものから「○○○○○に包む」という？,オブラート
鮒を昆布で巻いて食材と長時間煮込む佐賀県鹿島市の郷土料理は？,ふなんこぐい
米、小麦とともに「世界三大穀物」とされるイネ科の穀物は？,トウモロコシ
母の日に贈られるナデシコ科の花は？,カーネーション
本名を「水島行衛」という日本で戦後初の本格的ＳＦ小説『光の塔』で有名な作家は？,今日泊亜蘭
魔女により高い塔に幽閉されてしまった髪の長い美少女が王子と結ばれるまでを描いたグリム童話のひとつは？,ラプンツェル
麻雀で、一般的に「ツモ」と呼ばれる役の正式名を漢字で表すと？,門前清自摸和
毎年、「スーパーボーイ・コンテスト」を開催している女性向け雑誌は？,ＪＵＮＯＮ
2018年１月に資生堂が始めた女子高校生と共にサービスや商品の開発に取り組む新しいブランドは何？,ＰＯＳＭＥ
2018年４月発売開始のゆっくり楽しめるのが特徴のアルコール７％のビールは「アサヒ ○○○○○○○」？,グランマイルド
ＮＴＴドコモが提供するｉモードやパソコンを用いて子どもの居場所などを地図で確認できるサービスは？,イマドコサーチ
電通、博報堂、日経新聞、テレビ東京、ＴＢＳ、WOWOWが共同出資して2018年にサービスを開始した動画配信プラットフォームは？,Ｐａｒａｖｉ
派遣切りによって寮を追い出されるなど、住まいの貧困状態をさす言葉は？,ハウジングプア
万年筆コレクターのダンテ・デル・ベッキオとルイージ・ポリが創業した高級筆記具ブランドは？,ヴィスコンティ
未完の探偵小説と現実が交錯する「森江春策の事件簿」シリーズの１つである芦辺拓の推理小説は『○○○○○○○○○城』？,グラン・ギニョール
無線LANの標準規格「IEEE 802.11シリーズ」への認知度を高めるため、業界団体ＷＥＣＡが付けたブランド名は？,Ｗｉ－Ｆｉ
無理やり落語家に弟子入りさせられた不良少年・竜二を主人公とした、田中啓文の落語ミステリ小説は？,笑酔亭梅寿謎解噺
明智小五郎と対決する江戸川乱歩の小説の登場人物は？,怪人二十面相
免許証のことを英語で何という？,ライセンス
目玉焼きのうち、片面だけを焼いたものを英語で何という？,サニーサイドアップ
目玉焼きのうち、両面を焼いたものを英語で何という？,ターンオーバー
洋菓子の飾りつけに使われるセリ科の植物をシロップで煮てグラニュー糖をまぶして作るものを何という？,アンジェリカ
洋風の炒り卵のことを英語で何という？,スクランブルエッグ
洋服作りで、デザイン画から型紙を作る人のことを何という？,パタンナー
溶かしたチーズを一口大のパンにからませて食べるスイス料理は？,チーズフォンデュ
羊の肉を串に刺して焼いたトルコ料理は？,シシカバブ
卵がキャビアの代用品として使われているダンゴウオ科の魚は？,ランプフィッシュ
旅立ちの際によく言われる「よい旅行を」という意味のフランス語は？,ボンボヤージュ
冷害に見舞われた東北の森を舞台に、厳しい自然に立ち向かう青年の姿を描いた宮沢賢治の童話は『○○○○○○○の伝記』？,グスコーブドリ
路面の悪いレースでも使われる乗り心地重視のロードバイクは○○○○○○○ロード？,エンデュランス
老舗では入店を断られることもある、常連客の紹介もなしに初めてその店に来た客のことを何という？,いちげんさん
和歌山県特産の備長炭の原料となる植物は？,ウバメガシ
和名を「カブラミツバ」というその名前から「セロリの根」と誤解されることもある野菜は？,セロリアック
「キャラ弁」に関する本を多数出版しているアメリカ在住のフードデザイナーは？,ブレネクユキコ
「コールタール」が主人公の『よわむしおばけ』シリーズで知られる童話作家は？,わたなべめぐみ
「サボる」という言葉の元になったフランス語の単語は？,ＳＡＢＯＴＡＧＥ
17～18世紀のオランダの絵画に貴族が抱いた姿がよく描かれていた犬で、1980年代に交配により復活したのは？,マルキースィエ
1951年に創刊された電気車研究会が発行する月刊の鉄道雑誌は？,鉄道ピクトリアル
１ヶ月が30日以下しかないいわゆる「小の月」の覚え方として有名な語呂合わせといえば？,にしむくさむらい
2001年に第126回芥川賞を受賞した長嶋有の小説は？,猛スピードで母は
2004年にマーク・ザッカーバーグが創業した世界最大規模のＳＮＳは？,Ｆａｃｅｂｏｏｋ
2018年１月に第158回芥川賞を受賞した、老人介護を題材にした若竹千佐子の小説は『おら○○○○○○○○○』？,おらでひとりいぐも
2018年２月にくら寿司が販売したバレンタイン限定のデザート,ティラミスシ
アメリカのドラマのタイトルでも有名になった、「崖っぷちの」という意味がある英語は？,デスパレート
イギリスのチャンネル諸島の島原産の牛の品種で、その牛乳はイギリス王室御用達になり「貴族の牛乳」と呼ばれたのは？,ガーンジィ牛
イタリア料理のフルコースで前菜の次に出されるパスタやリゾットを何という？,プリモピアット
エムオン・エンタテインメントが刊行する、多数のママタレントが誌面を飾る「ママ女子」向けのファッション雑誌は？,ｍａｍａｇｉｒｌ
このペンギンの絵が描かれているロッテのガムといえば？,クールミントガム
サクランボを原料とするドイツ生まれのブランデーの一種は？,キルシュワッサー
サンリオのキャラクター群「ウイッシュミーメル」の舞台となっている、虹の向こうにある国の名前は？,メルシーヒルズ
シウマイ弁当でおなじみの横浜崎陽軒のしょうゆ入れを何という？,ひょうちゃん
スティーブ・ジョブズらと共にアップル社を設立した「ウォズの魔法使い」と呼ばれる技術者はスティーブ・○○○○○○○？,ウォズニアック
テニス選手のジョコビッチも実践している、小麦由来の食べ物を摂取しない食生活を何という？,グルテンフリー
フランスでは氷や水で割って食前酒として飲まれる、アニスの香りを付けたアルコール度の高いリキュールは？,パスティス
フランス語で「鍋」という意味がある、猟で獲った鹿や猪などの硬い肉を、野菜と共に蓋付きの厚手の鍋で煮込んだ料理は？,キャセロール
フランス語で「尼さんのおなら」という意味がある、シュー生地を小さく油で揚げたものに砂糖をまぶしたフランスのお菓子は？,ペ・ド・ノンヌ
モーターで刃を回転させることで投入した食材を千切りにしたり、みじん切りにする調理器具のことを何という？,フードプロセッサー
塩鮭の頭を水煮したものにおろし大根やいり大豆を加え酢醤油で味付けした栃木県の郷土料理は？,しもつかれ
「ソムリエ・シリーズ」で世界的に有名な、オーストリアに本社を置く高級ワイングラスメーカーは？,ＲＩＥＤＥＬ
1993年にお菓子では初めて厚生省から特定保健用食品に認可された、ロッテが販売していた虫歯予防ガムは？,ＧＯＯＤＥＮＴ
2018年１月にオイシックスに買収された、有機・低農薬野菜や無添加食材などの定期宅配サービスを行う会社は？,らでぃっしゅぼーや
2018年４月にサッポロビールの子会社ジャパンプレミアムブリューが発売した、果物の皮を使用した新感覚のビールは？,ビアチェッロ
2018年に発表されたイタリアの港町の名前がつけられた、フェラーリの新型スポーツカーは？,ポルトフィーノ
アプリで注文すると指定の場所にできたての料理を配達してくれる2016年にスタートしたデリバリーサービスは？,ＵｂｅｒＥＡＴＳ
アプリで朝に食材を予約して会社帰りにローソンで購入できる2018年開始のサービスはローソン○○○○○○○○？,フレッシュピック
オーストリアのレッドブル社が販売しているドリンクの元になった、1978年にタイで販売を開始した清涼飲料水は？,クラティン・デーン
ハイライトなどで顔の骨格を強調し、立体感を出すメイクのことを「輪郭」という意味の英語で「○○○○○メイク」という？,コントアー
ボルドー風、リエージュ風などフランス料理に使われるザリガニは？,エクルビス
モンブランの万年筆に描かれているトレードマークを何という？,ホワイトスター
伊藤ハムが販売しているウインナーは「The GRAND○○○○○○○○」？,アルトバイエルン
加熱した水晶に金などを真空蒸着して作られるパワーストーンとしても人気の人工宝石は？,アクアオーラ
丸いクッキーの真ん中にラズベリージャムを入れるのが一般的な、スウェーデンのお菓子は？,ハッロングロットル
近年では健康な体作りの点からも人気を呼んでいる、高山のふもとなどを徒歩で旅行するレジャーの一種といえば何？,トレッキング
溝の付いた立方体を組み合わせながら、上から落とした玉が通る道を考える、将棋棋士の藤井聡太が子供の頃に遊んだ玩具は？,ｃｕｂｏｒｏ
高級なレストランに見られる食事の前のお酒を楽しむところを一般に何という？,ウェイティングバー
時間旅行ができたとすると過去の変更によって現在に矛盾が生じてしまうことを何という？,タイムパラドックス
自動車のフットブレーキが加熱によって内部に生じた気泡のために利かなくなる現象を「○○○○○○○現象」という？,ベーパーロック
小学校２年９月以降５年生までのボーイスカウトを「動物の仔ども」を意味する言葉から何という？,カブスカウト
西部イングランドの名門の当主が変死した怪事件をシャーロック・ホームズが追及する、コナン・ドイルが書いた推理小説は？,バスカヴィル家の犬
創業の1937年から変わらないクリスピークリームドーナツのメニューはオリジナル○○○○○？,グレーズド
長期肥育させたイタリア産の豚肉を使用した、回転寿司チェーンスシローの人気メニューは○○○○○○○の炙りベーコン？,ドルチェポルコ
土師清二の時代小説『砂絵呪縛』に登場する無頼の浪人の名前は？,森尾重四郎
豚の３枚肉を焼きサンチュで巻いて食べる韓国料理は？,サムギョプサル
「スーパーＣＣＤハニカム」を備えたモデルで独自性を出している、富士フイルムのデジタルカメラのブランドは？,ＦｉｎｅＰｉｘ
「意見の一致や合意」という意味のカタカナ語は？,コンセンサス
「冷艶鋸」とも呼ばれる『三国志演義』において劉備配下の武将・関羽が愛用した大刀は？,青龍偃月刀
1901年に、世界初の真空を利用した吸い込み式の電気掃除機を発明したイギリス人はヒューバート・○○○○○○○？,セシル・ブース
1923年にメッツィンゲンで創業した、ドイツを代表する紳士服ブランドといえば？,ヒューゴ・ボス
1948年には陸上選手としてロンドン五輪に出場した、「ニットの魔術師」と呼ばれたイタリアのデザイナーは？,ミッソーニ
1987年にイギリスで出版されベストセラーとなった絵本『ウォーリーをさがせ！』の作者はマーティン・○○○○○○○？,ハンドフォード
2000年にはフランスの俳優ジャン・レノがＣＭに出演して話題になった、大分県臼杵市に本社を置く醤油メーカーは？,フンドーキン醤油
2007年に山本周五郎賞を受賞した、京都を舞台にした森見登美彦の小説は？,夜は短し歩けよ乙女
2010年から国内のブランド名もこれに統一された、世界中で用いられている富士通のノートパソコンのブランドは？,ＬＩＦＥＢＯＯＫ
2010年にサービスを開始したtwitterを利用して不要な物をあげたり、もらったりできるサービスは？,Ｌｉｖｌｉｓ
2010年に公開した「アフガン戦争日記」で有名になった、世界中から匿名の内部告発を受け入れ公開するウェブサイトは？,ウィキリークス
2011年６月に１号店がオープンした、モスフードサービスが展開する紅茶カフェは「○○○○○○ ティースタイル」？,マザーリーフ
2011年に日清食品が発売した具からスープまでひたすら鶏肉にこだわったカップ麺は「カップヌードル○○○○○○ビッグ」？,チキラッシュ
2013年に「第２回歴史時代作家クラブ賞」を受賞した伊東潤の小説は『○○○○ ○○○○○』？,義烈千秋天狗党西へ
2013年には亀梨和也の主演でＴＶドラマ化もされた、古本屋を舞台とする小路幸也の推理小説は『○○○○○○○○』シリーズ？,東京バンドワゴン
2013年頃から若者の間で流行した飲み会やコンパに厄介な女子を連れてくる女子を指す言葉は○○○○○○○女子？,デビルサマナー
2014年８月に刊行された、映画『猿の惑星：創世記』と『猿の惑星：新世紀』の空白の10年を描く小説は『猿の惑星“何”』？,ファイヤーストーム
2015年に映画化された岡山を舞台とする原田マハの青春小説は？,でーれーガールズ
2015年の年収は1200万ドルに達し世界で最も稼いだユーチューバーとされるスウェーデン人は？,ピューディパイ
2017年にWOWOWでドラマ化されたスピーチライターを目指すＯＬを主人公とする原田マハの小説は『本日は、○○○○○○』？,お日柄もよく
2018年４月にアサヒ飲料が発売した、氷点下にすることでシャーベット状にした飲み物は三ツ矢○○○○○○サイダー？,フリージング
2018年４月に日本コカ・コーラが発売した、パウチごと凍らせて揉んで飲むシャーベットタイプの商品は「コカ・コーラ“何”」？,フローズンレモン
2018年７月に三重県伊勢市に本店を置く老舗和菓子屋「赤福」が明治以来107年ぶりに発売した新商品は？,いすず野あそび餅
2018年に15周年を記念して復刻モデルが発売される、赤・白・水色のタイル地のカラーリングで人気を集めたＫＤＤＩの携帯は？,ＩＮＦＯＢＡＲ
「ASTIGU（スティーグ）」というストッキング・タイツのブランドを持つ、日本のインナーウェアのメーカーは？,ＡＴＳＵＧＩ
2018年に刊行されてベストセラーとなったのは『○○○○○○○○○辞典』？,ざんねんないきもの
2018年に大塚製薬が夏季限定で発売した、冷凍庫で４時間以上凍らせ飲む熱中症対策飲料はポカリスエット○○○○○○○？,アイススラリー
2018年の本屋大賞翻訳小説部門第１位を受賞したステファニー・ガーバーの小説のタイトルは『○○○○○ 深紅色の少女』？,カラヴァル
Ｆ１ハンガリーＧＰの優勝トロフィーも手がけたハンガリーの陶磁器ブランドは？,ホロハーザ
ＪＲ東日本リテールネットがＪＲ東日本の管内で展開しているコンビニエンスストアのブランド名は？,ＮＥＷＤＡＹＳ
Microsoft Windowsに付属している「メモ帳」が代表的な文字情報だけのファイルを編集するためのソフトを何という？,テキストエディタ
VERTEX社が製造・販売する実用的な家電に、玩具の要素を取り入れた「家電玩具」のブランドは？,ｅｌｅｃｔｒｏｙｓ
アメリカのリンデンラボ社が2003年から運営しているインターネット上の３Ｄ仮想世界の名称は？,セカンドライフ
イギリスでよく食べられる柔らかく消化の良いビスケットは○○○○○○○○ビスケット？,ダイジェスティブ
インターネットを介して不特定多数の人間が公共の場所に集合し目的を達成すると即座に解散する行為を何という？,フラッシュモブ
インドなどで主食となっている小麦粉を水と塩で練った生地を鉄板で焼いて作るパンの一種は？,チャパティ
おもに先が平らなペンを用いる「西洋書道」とも呼ばれるアルファベットなどを美しく書く技法は？,カリグラフィー
お米と混ぜて焚くことで毎日のカロリーをコントロールできるこんにゃくから作った大塚食品の米粒状加工食品は？,マンナンヒカリ
カラオケでデスメタルを歌って鬱憤を晴らすレッサーパンダのＯＬという設定のサンリオのキャラクターは？,アグレッシブ烈子
グリル台の上に木の板を乗せてその上で肉を燻して仕上げる海外で人気の調理方法を○○○○○○○・グリルという？,ウッドプランク
このオーストリア生まれのチョコレートケーキは何？,ザッハトルテ
ジーンズの後ポケットに付いている、ブランド名や品番などが書かれた紙ラベルは？,フラッシャー
ジョヴァンニ・フォンタナが1937年にイタリアで創業したバッグブランドは？,ヴァレクストラ
ダン・ブルックリンが考案し1979年に発表された世界初のパソコン用表計算ソフトは？,ＶｉｓｉＣａｌｃ
チェスで、相手の駒を取ることを意味する用語は？,キャプチャー
ティファニーの人気アイテムオープンハートを創作したデザイナーはエルサ・○○○○○？,ペレッテイ
ドイツのハノーバーで開催される、パソコン関連では世界最大の規模を誇る見本市は？,ＣｅＢＩＴ
ドネルケバブの付け合わせとして食べられる唐辛子のピクルスは？,ビベリイェ
ドラマ版ではシャーロット・ケイト・フォックスが演じた山村美紗の推理小説に登場する名探偵は「“何”・ターナー」？,キャサリン
109系ブランド「エゴイスト」のカリスマ店員だった森本容子が2000年にプロデュースした人気ブランドは？,マウジー
1933年から80年以上に渡って販売されている、合成洗剤が普及するまで日本の家庭で愛用されていた国産洗剤は？,カネヨクレンザー
2004年にエレクトロラックスが販売を開始したスティック型掃除機は？,エルゴラピード
2018年８月に香取慎吾が立ち上げた、有名ブランドとコラボするファッションブランドはヤンチェ・○○○○○○○？,オンテンバール
アメリカのパソコンメーカーDELLが展開しているゲーミングＰＣブランドは？,ＡＬＩＥＮＷＡＲＥ
イスラエルのデザイナーによるアクセサリーブランドは？,ミハエルネグリン
イノシン酸ナトリウム、グアニル酸ナトリウムなどの調味料を何という？,旨味調味料
トルコ語で「凍らせたもの」の意味の、この伸びるアイスは？,ドンドルマ
ハイハイを経た赤ちゃんが家具を支えに自力で立つことを一般に何という？,つかまり立ち
パッションフルーツの和名は？,クダモノトケイソウ
ファッションブランドの「DKNY」の「ＮＹ」が意味する大都市は？,ニューヨーク
プラチナ万年筆が製造・販売する芯が折れにくいという特徴をもったシャープペンシルは？,オ・レーヌ
フランスの高級ジュエリーのブランド「ショーメ」をアルファベットで書くと？,ＣＨＡＵＭＥＴ
フランス語で「海」を意味するエスティローダー傘下の高級化粧品ブランドは？,ドゥ・ラ・メール
フランス語で小さな家という意味の、集合住宅において上下２階にまたがる住戸は？,メゾネット
ペチコートと組み合わせる袖のない婦人用の下着は？,キャミソール
ベトナムの女性が身につけるこの民族衣装は何？,アオザイ
マッシュポテトと牛ひき肉を使ったイギリスの伝統的な料理は○○○○○パイ？,シェパーズ
マンハッタンポーテージのものなどが人気の、肩からたすき掛けにする鞄は「○○○○○○○バッグ」？,メッセンジャー
ロクシタンのヘアケア商品でオリーブオイル配合のダメージヘア用アイテムは？,ファイブハーブス
映画化もされたホラー小説『シャイニング』の30年後を描いた、2015年６月に刊行されたスティーブン・キングの小説は？,ドクター・スリープ
閲覧者の興味を引くために発売前の製品に関する断片的な情報を小出しに公開するウェブサイトを特に何という？,ティザーサイト
王冠の下に３本の波のマークも有名なデンマークの陶磁器メーカーは「ロイヤル○○○○○○○」？,コペンハーゲン
歌手レディー・ガガの生肉ドレスを手がけたことでも知られるファッションディレクターはニコラ・○○○○○○○○？,フォルミケッティ
韓国語で「世の中のすべての男性を魅了する」という意味があるメイクは○○○○○メイク？,ドファサル
バイク雑誌のカメラマン・芹沢顕二を主人公とする第33回江戸川乱歩賞を受賞した石井敏弘の小説は？,風のターン・ロード
古道具に宿る妖怪が活躍する畠中恵の小説のタイトルは『○○○○○貸します』？,つくもがみ
国内で販売されるＮＥＣのデスクトップパソコンの機種につけられるブランド名は？,ＶＡＬＵＥＳＴＡＲ
細いひだのついたスカートを楽器の名前に例えて「○○○○○○○スカート」という？,アコーディオン
山が連なる三角柱の形状で有名なスイスで製造されているチョコレート菓子は？,トブラローネ
自分を肯定できない少女を描く2009年に野間文芸新人賞を受賞した村田沙耶香の小説は？,ギンイロノウタ
少年の身に起こる不思議な体験を描いた、小学校の国語の教科書にも掲載された大井三重子の童話は？,めもあある美術館
焼き肉屋「うをがし」で働くお母さんと娘のキクリンを描いた西加奈子の小説は？,漁港の肉子ちゃん
"人気ブランド「PINK HOUSE」のメンズバージョンとして誕生したブランドは？",カールヘルム
人気や注目度が高いことをオリコンのヒットチャートで初登場曲やランクアップした曲につける印から何という？,赤丸急上昇
